semana_inicio,semana_fim,terminal,preco
2023-03-06,2023-03-10,Guamaré,3.308854
2023-03-06,2023-03-10,Duque de Caxias,3.352048
2023-03-06,2023-03-10,Betim,3.372812
2023-03-06,2023-03-10,Cubatão,3.206150
2023-03-06,2023-03-10,Mauá,3.223510
2023-03-06,2023-03-10,Paulínia,3.265972
2023-03-06,2023-03-10,São José dos Campos,3.252384
2023-03-06,2023-03-10,Araucária,3.217084
2023-03-06,2023-03-10,Canoas,3.247572
2023-03-13,2023-03-17,Manaus,2.964292
2023-03-13,2023-03-17,Itaqui,2.959714
2023-03-13,2023-03-17,Suape,2.956176
2023-03-13,2023-03-17,Aratu,2.963412
2023-03-13,2023-03-17,Santos,2.971146
2023-03-13,2023-03-17,Paranagua,2.956914
2023-03-13,2023-03-17,Tramandai,2.985404
2023-03-13,2023-03-17,Guamaré,3.113448
2023-03-13,2023-03-17,Duque de Caxias,3.154782
2023-03-13,2023-03-17,Betim,3.175922
2023-03-13,2023-03-17,Cubatão,3.006216
2023-03-13,2023-03-17,Mauá,3.023890
2023-03-13,2023-03-17,Paulínia,3.067128
2023-03-13,2023-03-17,São José dos Campos,3.053294
2023-03-13,2023-03-17,Araucária,3.017508
2023-03-13,2023-03-17,Canoas,3.045784
2023-03-20,2023-03-24,Manaus,2.964486
2023-03-20,2023-03-24,Itaqui,2.959890
2023-03-20,2023-03-24,Suape,2.956284
2023-03-20,2023-03-24,Aratu,2.963690
2023-03-20,2023-03-24,Santos,2.971626
2023-03-20,2023-03-24,Paranagua,2.957398
2023-03-20,2023-03-24,Tramandai,2.986270
2023-03-20,2023-03-24,Guamaré,3.113106
2023-03-20,2023-03-24,Duque de Caxias,3.154728
2023-03-20,2023-03-24,Betim,3.175810
2023-03-20,2023-03-24,Cubatão,3.006588
2023-03-20,2023-03-24,Mauá,3.024212
2023-03-20,2023-03-24,Paulínia,3.067328
2023-03-20,2023-03-24,São José dos Campos,3.053532
2023-03-20,2023-03-24,Araucária,3.017816
2023-03-20,2023-03-24,Canoas,3.046478
2023-03-27,2023-03-31,Manaus,3.066888
2023-03-27,2023-03-31,Itaqui,3.062866
2023-03-27,2023-03-31,Suape,3.059522
2023-03-27,2023-03-31,Aratu,3.066438
2023-03-27,2023-03-31,Santos,3.073896
2023-03-27,2023-03-31,Paranagua,3.059598
2023-03-27,2023-03-31,Tramandai,3.087690
2023-03-27,2023-03-31,Guamaré,3.213234
2023-03-27,2023-03-31,Duque de Caxias,3.253366
2023-03-27,2023-03-31,Betim,3.274028
2023-03-27,2023-03-31,Cubatão,3.108168
2023-03-27,2023-03-31,Mauá,3.125440
2023-03-27,2023-03-31,Paulínia,3.167702
2023-03-27,2023-03-31,São José dos Campos,3.154176
2023-03-27,2023-03-31,Araucária,3.118820
2023-03-27,2023-03-31,Canoas,3.146704
2023-04-03,2023-04-07,Manaus,3.184810
2023-04-03,2023-04-07,Itaqui,3.180313
2023-04-03,2023-04-07,Suape,3.176285
2023-04-03,2023-04-07,Aratu,3.184828
2023-04-03,2023-04-07,Santos,3.194208
2023-04-03,2023-04-07,Paranagua,3.180013
2023-04-03,2023-04-07,Tramandai,3.211690
2023-04-03,2023-04-07,Guamaré,3.327708
2023-04-03,2023-04-07,Duque de Caxias,3.371013
2023-04-03,2023-04-07,Betim,3.391370
2023-04-03,2023-04-07,Cubatão,3.227970
2023-04-03,2023-04-07,Mauá,3.244990
2023-04-03,2023-04-07,Paulínia,3.286623
2023-04-03,2023-04-07,São José dos Campos,3.273298
2023-04-03,2023-04-07,Araucária,3.238355
2023-04-03,2023-04-07,Canoas,3.269825
2023-04-10,2023-04-14,Manaus,3.144094
2023-04-10,2023-04-14,Itaqui,3.139994
2023-04-10,2023-04-14,Suape,3.136398
2023-04-10,2023-04-14,Aratu,3.143978
2023-04-10,2023-04-14,Santos,3.152278
2023-04-10,2023-04-14,Paranagua,3.138002
2023-04-10,2023-04-14,Tramandai,3.167714
2023-04-10,2023-04-14,Guamaré,3.284882
2023-04-10,2023-04-14,Duque de Caxias,3.325648
2023-04-10,2023-04-14,Betim,3.345608
2023-04-10,2023-04-14,Cubatão,3.185384
2023-04-10,2023-04-14,Mauá,3.202072
2023-04-10,2023-04-14,Paulínia,3.242896
2023-04-10,2023-04-14,São José dos Campos,3.229834
2023-04-10,2023-04-14,Araucária,3.195212
2023-04-10,2023-04-14,Canoas,3.224720
2023-04-17,2023-04-21,Manaus,3.008176
2023-04-17,2023-04-21,Itaqui,3.004574
2023-04-17,2023-04-21,Suape,3.001700
2023-04-17,2023-04-21,Aratu,3.007590
2023-04-17,2023-04-21,Santos,3.013896
2023-04-17,2023-04-21,Paranagua,2.999516
2023-04-17,2023-04-21,Tramandai,3.025518
2023-04-17,2023-04-21,Guamaré,3.151504
2023-04-17,2023-04-21,Duque de Caxias,3.188814
2023-04-17,2023-04-21,Betim,3.208950
2023-04-17,2023-04-21,Cubatão,3.047296
2023-04-17,2023-04-21,Mauá,3.064134
2023-04-17,2023-04-21,Paulínia,3.105320
2023-04-17,2023-04-21,São José dos Campos,3.092142
2023-04-17,2023-04-21,Araucária,3.057234
2023-04-17,2023-04-21,Canoas,3.083036
2023-04-24,2023-04-28,Manaus,2.937820
2023-04-24,2023-04-28,Itaqui,2.934590
2023-04-24,2023-04-28,Suape,2.932166
2023-04-24,2023-04-28,Aratu,2.937084
2023-04-24,2023-04-28,Santos,2.942298
2023-04-24,2023-04-28,Paranagua,2.927830
2023-04-24,2023-04-28,Tramandai,2.951884
2023-04-24,2023-04-28,Guamaré,3.082352
2023-04-24,2023-04-28,Duque de Caxias,3.117656
2023-04-24,2023-04-28,Betim,3.137842
2023-04-24,2023-04-28,Cubatão,2.975782
2023-04-24,2023-04-28,Mauá,2.992660
2023-04-24,2023-04-28,Paulínia,3.033954
2023-04-24,2023-04-28,São José dos Campos,3.020738
2023-04-24,2023-04-28,Araucária,2.985696
2023-04-24,2023-04-28,Canoas,3.009542
2023-05-01,2023-05-05,Manaus,2.703274
2023-05-01,2023-05-05,Itaqui,2.700002
2023-05-01,2023-05-05,Suape,2.697472
2023-05-01,2023-05-05,Aratu,2.702646
2023-05-01,2023-05-05,Santos,2.708172
2023-05-01,2023-05-05,Paranagua,2.693722
2023-05-01,2023-05-05,Tramandai,2.718360
2023-05-01,2023-05-05,Guamaré,2.846616
2023-05-01,2023-05-05,Duque de Caxias,2.882318
2023-05-01,2023-05-05,Betim,2.902364
2023-05-01,2023-05-05,Cubatão,2.741428
2023-05-01,2023-05-05,Mauá,2.758190
2023-05-01,2023-05-05,Paulínia,2.799194
2023-05-01,2023-05-05,São José dos Campos,2.786074
2023-05-01,2023-05-05,Araucária,2.751186
2023-05-01,2023-05-05,Canoas,2.775616
2023-05-08,2023-05-12,Manaus,2.641202
2023-05-08,2023-05-12,Itaqui,2.638354
2023-05-08,2023-05-12,Suape,2.636030
2023-05-08,2023-05-12,Aratu,2.640852
2023-05-08,2023-05-12,Santos,2.646058
2023-05-08,2023-05-12,Paranagua,2.631546
2023-05-08,2023-05-12,Tramandai,2.655698
2023-05-08,2023-05-12,Guamaré,2.784356
2023-05-08,2023-05-12,Duque de Caxias,2.819244
2023-05-08,2023-05-12,Betim,2.839184
2023-05-08,2023-05-12,Cubatão,2.679130
2023-05-08,2023-05-12,Mauá,2.695798
2023-05-08,2023-05-12,Paulínia,2.736580
2023-05-08,2023-05-12,São José dos Campos,2.723532
2023-05-08,2023-05-12,Araucária,2.688696
2023-05-08,2023-05-12,Canoas,2.712646
2023-05-15,2023-05-19,Manaus,2.675360
2023-05-15,2023-05-19,Itaqui,2.672664
2023-05-15,2023-05-19,Suape,2.670436
2023-05-15,2023-05-19,Aratu,2.675010
2023-05-15,2023-05-19,Santos,2.679910
2023-05-15,2023-05-19,Paranagua,2.665386
2023-05-15,2023-05-19,Tramandai,2.688950
2023-05-15,2023-05-19,Guamaré,2.818172
2023-05-15,2023-05-19,Duque de Caxias,2.852410
2023-05-15,2023-05-19,Betim,2.872268
2023-05-15,2023-05-19,Cubatão,2.712848
2023-05-15,2023-05-19,Mauá,2.729452
2023-05-15,2023-05-19,Paulínia,2.770072
2023-05-15,2023-05-19,São José dos Campos,2.757074
2023-05-15,2023-05-19,Araucária,2.722308
2023-05-15,2023-05-19,Canoas,2.745672
2023-05-22,2023-05-26,Manaus,2.784756
2023-05-22,2023-05-26,Itaqui,2.781030
2023-05-22,2023-05-26,Suape,2.777802
2023-05-22,2023-05-26,Aratu,2.784592
2023-05-22,2023-05-26,Santos,2.792016
2023-05-22,2023-05-26,Paranagua,2.777668
2023-05-22,2023-05-26,Tramandai,2.805808
2023-05-22,2023-05-26,Guamaré,2.926470
2023-05-22,2023-05-26,Duque de Caxias,2.965602
2023-05-22,2023-05-26,Betim,2.985590
2023-05-22,2023-05-26,Cubatão,2.825160
2023-05-22,2023-05-26,Mauá,2.841868
2023-05-22,2023-05-26,Paulínia,2.882744
2023-05-22,2023-05-26,São José dos Campos,2.869664
2023-05-22,2023-05-26,Araucária,2.834950
2023-05-22,2023-05-26,Canoas,2.862888
2023-05-29,2023-06-02,Manaus,2.745310
2023-05-29,2023-06-02,Itaqui,2.741568
2023-05-29,2023-06-02,Suape,2.738513
2023-05-29,2023-06-02,Aratu,2.744850
2023-05-29,2023-06-02,Santos,2.751690
2023-05-29,2023-06-02,Paranagua,2.737330
2023-05-29,2023-06-02,Tramandai,2.764350
2023-05-29,2023-06-02,Guamaré,2.888650
2023-05-29,2023-06-02,Duque de Caxias,2.926990
2023-05-29,2023-06-02,Betim,2.947170
2023-05-29,2023-06-02,Cubatão,2.785165
2023-05-29,2023-06-02,Mauá,2.802035
2023-05-29,2023-06-02,Paulínia,2.843315
2023-05-29,2023-06-02,São José dos Campos,2.830110
2023-05-29,2023-06-02,Araucária,2.795175
2023-05-29,2023-06-02,Canoas,2.821993
2023-06-05,2023-06-09,Manaus,2.776562
2023-06-05,2023-06-09,Itaqui,2.773294
2023-06-05,2023-06-09,Suape,2.770456
2023-06-05,2023-06-09,Aratu,2.776424
2023-06-05,2023-06-09,Santos,2.782944
2023-06-05,2023-06-09,Paranagua,2.768518
2023-06-05,2023-06-09,Tramandai,2.795066
2023-06-05,2023-06-09,Guamaré,2.917132
2023-06-05,2023-06-09,Duque de Caxias,2.954206
2023-06-05,2023-06-09,Betim,2.973920
2023-06-05,2023-06-09,Cubatão,2.815648
2023-06-05,2023-06-09,Mauá,2.832132
2023-06-05,2023-06-09,Paulínia,2.872458
2023-06-05,2023-06-09,São José dos Campos,2.859554
2023-06-05,2023-06-09,Araucária,2.825032
2023-06-05,2023-06-09,Canoas,2.851380
2023-06-12,2023-06-16,Manaus,2.749972
2023-06-12,2023-06-16,Itaqui,2.747082
2023-06-12,2023-06-16,Suape,2.744642
2023-06-12,2023-06-16,Aratu,2.749736
2023-06-12,2023-06-16,Santos,2.755270
2023-06-12,2023-06-16,Paranagua,2.740772
2023-06-12,2023-06-16,Tramandai,2.765538
2023-06-12,2023-06-16,Guamaré,2.889350
2023-06-12,2023-06-16,Duque de Caxias,2.924230
2023-06-12,2023-06-16,Betim,2.943680
2023-06-12,2023-06-16,Cubatão,2.787534
2023-06-12,2023-06-16,Mauá,2.803796
2023-06-12,2023-06-16,Paulínia,2.843582
2023-06-12,2023-06-16,São José dos Campos,2.830850
2023-06-12,2023-06-16,Araucária,2.796526
2023-06-12,2023-06-16,Canoas,2.821094
2023-06-19,2023-06-23,Manaus,2.709210
2023-06-19,2023-06-23,Itaqui,2.705898
2023-06-19,2023-06-23,Suape,2.703170
2023-06-19,2023-06-23,Aratu,2.708833
2023-06-19,2023-06-23,Santos,2.714953
2023-06-19,2023-06-23,Paranagua,2.700523
2023-06-19,2023-06-23,Tramandai,2.726280
2023-06-19,2023-06-23,Guamaré,2.845863
2023-06-19,2023-06-23,Duque de Caxias,2.881558
2023-06-19,2023-06-23,Betim,2.900740
2023-06-19,2023-06-23,Cubatão,2.746765
2023-06-19,2023-06-23,Mauá,2.762805
2023-06-19,2023-06-23,Paulínia,2.802033
2023-06-19,2023-06-23,São José dos Campos,2.789483
2023-06-19,2023-06-23,Araucária,2.755498
2023-06-19,2023-06-23,Canoas,2.781065
2023-06-26,2023-06-30,Manaus,2.561544
2023-06-26,2023-06-30,Itaqui,2.557852
2023-06-26,2023-06-30,Suape,2.554690
2023-06-26,2023-06-30,Aratu,2.561328
2023-06-26,2023-06-30,Santos,2.568564
2023-06-26,2023-06-30,Paranagua,2.554210
2023-06-26,2023-06-30,Tramandai,2.582006
2023-06-26,2023-06-30,Guamaré,2.698464
2023-06-26,2023-06-30,Duque de Caxias,2.736436
2023-06-26,2023-06-30,Betim,2.755766
2023-06-26,2023-06-30,Cubatão,2.600618
2023-06-26,2023-06-30,Mauá,2.616778
2023-06-26,2023-06-30,Paulínia,2.656308
2023-06-26,2023-06-30,São José dos Campos,2.643660
2023-06-26,2023-06-30,Araucária,2.609606
2023-06-26,2023-06-30,Canoas,2.637206
2023-07-03,2023-07-07,Manaus,2.541213
2023-07-03,2023-07-07,Itaqui,2.537463
2023-07-03,2023-07-07,Suape,2.534447
2023-07-03,2023-07-07,Aratu,2.540683
2023-07-03,2023-07-07,Santos,2.547397
2023-07-03,2023-07-07,Paranagua,2.533030
2023-07-03,2023-07-07,Tramandai,2.559810
2023-07-03,2023-07-07,Guamaré,2.679993
2023-07-03,2023-07-07,Duque de Caxias,2.717340
2023-07-03,2023-07-07,Betim,2.736900
2023-07-03,2023-07-07,Cubatão,2.579847
2023-07-03,2023-07-07,Mauá,2.596200
2023-07-03,2023-07-07,Paulínia,2.636220
2023-07-03,2023-07-07,São José dos Campos,2.623417
2023-07-03,2023-07-07,Araucária,2.589110
2023-07-03,2023-07-07,Canoas,2.615690
2023-07-10,2023-07-14,Manaus,2.613872
2023-07-10,2023-07-14,Itaqui,2.610470
2023-07-10,2023-07-14,Suape,2.607626
2023-07-10,2023-07-14,Aratu,2.613562
2023-07-10,2023-07-14,Santos,2.620008
2023-07-10,2023-07-14,Paranagua,2.605596
2023-07-10,2023-07-14,Tramandai,2.631954
2023-07-10,2023-07-14,Guamaré,2.751912
2023-07-10,2023-07-14,Duque de Caxias,2.788476
2023-07-10,2023-07-14,Betim,2.807870
2023-07-10,2023-07-14,Cubatão,2.652174
2023-07-10,2023-07-14,Mauá,2.668392
2023-07-10,2023-07-14,Paulínia,2.708062
2023-07-10,2023-07-14,São José dos Campos,2.695366
2023-07-10,2023-07-14,Araucária,2.661186
2023-07-10,2023-07-14,Canoas,2.687348
2023-07-17,2023-07-21,Manaus,2.699388
2023-07-17,2023-07-21,Itaqui,2.695092
2023-07-17,2023-07-21,Suape,2.691614
2023-07-17,2023-07-21,Aratu,2.698820
2023-07-17,2023-07-21,Santos,2.706596
2023-07-17,2023-07-21,Paranagua,2.692330
2023-07-17,2023-07-21,Tramandai,2.720984
2023-07-17,2023-07-21,Guamaré,2.834876
2023-07-17,2023-07-21,Duque de Caxias,2.873870
2023-07-17,2023-07-21,Betim,2.893130
2023-07-17,2023-07-21,Cubatão,2.738540
2023-07-17,2023-07-21,Mauá,2.754640
2023-07-17,2023-07-21,Paulínia,2.794026
2023-07-17,2023-07-21,São José dos Campos,2.781426
2023-07-17,2023-07-21,Araucária,2.747526
2023-07-17,2023-07-21,Canoas,2.775986
2023-07-24,2023-07-28,Manaus,2.886852
2023-07-24,2023-07-28,Itaqui,2.882848
2023-07-24,2023-07-28,Suape,2.879314
2023-07-24,2023-07-28,Aratu,2.886786
2023-07-24,2023-07-28,Santos,2.894966
2023-07-24,2023-07-28,Paranagua,2.880674
2023-07-24,2023-07-28,Tramandai,2.910196
2023-07-24,2023-07-28,Guamaré,3.020864
2023-07-24,2023-07-28,Duque de Caxias,3.060240
2023-07-24,2023-07-28,Betim,3.079266
2023-07-24,2023-07-28,Cubatão,2.926524
2023-07-24,2023-07-28,Mauá,2.942432
2023-07-24,2023-07-28,Paulínia,2.981350
2023-07-24,2023-07-28,São José dos Campos,2.968898
2023-07-24,2023-07-28,Araucária,2.935212
2023-07-24,2023-07-28,Canoas,2.964544
2023-07-31,2023-08-04,Manaus,2.943710
2023-07-31,2023-08-04,Itaqui,2.939986
2023-07-31,2023-08-04,Suape,2.936578
2023-07-31,2023-08-04,Aratu,2.943838
2023-07-31,2023-08-04,Santos,2.951836
2023-07-31,2023-08-04,Paranagua,2.937510
2023-07-31,2023-08-04,Tramandai,2.966772
2023-07-31,2023-08-04,Guamaré,3.080500
2023-07-31,2023-08-04,Duque de Caxias,3.119880
2023-07-31,2023-08-04,Betim,3.139228
2023-07-31,2023-08-04,Cubatão,2.983926
2023-07-31,2023-08-04,Mauá,3.000102
2023-07-31,2023-08-04,Paulínia,3.039670
2023-07-31,2023-08-04,São José dos Campos,3.027010
2023-07-31,2023-08-04,Araucária,2.992958
2023-07-31,2023-08-04,Canoas,3.022028
2023-08-07,2023-08-11,Manaus,2.917646
2023-08-07,2023-08-11,Itaqui,2.914020
2023-08-07,2023-08-11,Suape,2.910560
2023-08-07,2023-08-11,Aratu,2.918002
2023-08-07,2023-08-11,Santos,2.926260
2023-08-07,2023-08-11,Paranagua,2.911928
2023-08-07,2023-08-11,Tramandai,2.941714
2023-08-07,2023-08-11,Guamaré,3.056816
2023-08-07,2023-08-11,Duque de Caxias,3.097028
2023-08-07,2023-08-11,Betim,3.116688
2023-08-07,2023-08-11,Cubatão,2.958866
2023-08-07,2023-08-11,Mauá,2.975304
2023-08-07,2023-08-11,Paulínia,3.015516
2023-08-07,2023-08-11,São José dos Campos,3.002650
2023-08-07,2023-08-11,Araucária,2.968276
2023-08-07,2023-08-11,Canoas,2.997864
2023-08-14,2023-08-18,Manaus,3.070476
2023-08-14,2023-08-18,Itaqui,3.065998
2023-08-14,2023-08-18,Suape,3.061936
2023-08-14,2023-08-18,Aratu,3.070562
2023-08-14,2023-08-18,Santos,3.080052
2023-08-14,2023-08-18,Paranagua,3.065856
2023-08-14,2023-08-18,Tramandai,3.097744
2023-08-14,2023-08-18,Guamaré,3.210522
2023-08-14,2023-08-18,Duque de Caxias,3.253540
2023-08-14,2023-08-18,Betim,3.273514
2023-08-14,2023-08-18,Cubatão,3.113180
2023-08-14,2023-08-18,Mauá,3.129880
2023-08-14,2023-08-18,Paulínia,3.170730
2023-08-14,2023-08-18,São José dos Campos,3.157658
2023-08-14,2023-08-18,Araucária,3.123104
2023-08-14,2023-08-18,Canoas,3.154788
2023-08-21,2023-08-25,Manaus,2.950700
2023-08-21,2023-08-25,Itaqui,2.946262
2023-08-21,2023-08-25,Suape,2.942438
2023-08-21,2023-08-25,Aratu,2.950468
2023-08-21,2023-08-25,Santos,2.959222
2023-08-21,2023-08-25,Paranagua,2.945004
2023-08-21,2023-08-25,Tramandai,2.975490
2023-08-21,2023-08-25,Guamaré,3.088976
2023-08-21,2023-08-25,Duque de Caxias,3.130318
2023-08-21,2023-08-25,Betim,3.150016
2023-08-21,2023-08-25,Cubatão,2.991894
2023-08-21,2023-08-25,Mauá,3.008362
2023-08-21,2023-08-25,Paulínia,3.048648
2023-08-21,2023-08-25,São José dos Campos,3.035760
2023-08-21,2023-08-25,Araucária,3.001460
2023-08-21,2023-08-25,Canoas,3.031750
2023-08-28,2023-09-01,Manaus,2.941788
2023-08-28,2023-09-01,Itaqui,2.937530
2023-08-28,2023-09-01,Suape,2.933876
2023-08-28,2023-09-01,Aratu,2.941544
2023-08-28,2023-09-01,Santos,2.949900
2023-08-28,2023-09-01,Paranagua,2.935644
2023-08-28,2023-09-01,Tramandai,2.965418
2023-08-28,2023-09-01,Guamaré,3.080236
2023-08-28,2023-09-01,Duque de Caxias,3.120794
2023-08-28,2023-09-01,Betim,3.140470
2023-08-28,2023-09-01,Cubatão,2.982532
2023-08-28,2023-09-01,Mauá,2.998978
2023-08-28,2023-09-01,Paulínia,3.039222
2023-08-28,2023-09-01,São José dos Campos,3.026344
2023-08-28,2023-09-01,Araucária,2.992038
2023-08-28,2023-09-01,Canoas,3.021614
2023-09-04,2023-09-08,Manaus,3.001280
2023-09-04,2023-09-08,Itaqui,2.996978
2023-09-04,2023-09-08,Suape,2.993338
2023-09-04,2023-09-08,Aratu,3.000960
2023-09-04,2023-09-08,Santos,3.009258
2023-09-04,2023-09-08,Paranagua,2.995008
2023-09-04,2023-09-08,Tramandai,3.024655
2023-09-04,2023-09-08,Guamaré,3.142073
2023-09-04,2023-09-08,Duque de Caxias,3.182925
2023-09-04,2023-09-08,Betim,3.202923
2023-09-04,2023-09-08,Cubatão,3.042423
2023-09-04,2023-09-08,Mauá,3.059135
2023-09-04,2023-09-08,Paulínia,3.100030
2023-09-04,2023-09-08,São José dos Campos,3.086945
2023-09-04,2023-09-08,Araucária,3.052315
2023-09-04,2023-09-08,Canoas,3.081763
2023-09-11,2023-09-15,Manaus,3.108170
2023-09-11,2023-09-15,Itaqui,3.104308
2023-09-11,2023-09-15,Suape,3.101760
2023-09-11,2023-09-15,Aratu,3.106740
2023-09-11,2023-09-15,Santos,3.111868
2023-09-11,2023-09-15,Paranagua,3.097470
2023-09-11,2023-09-15,Tramandai,3.121160
2023-09-11,2023-09-15,Guamaré,3.248364
2023-09-11,2023-09-15,Duque de Caxias,3.283040
2023-09-11,2023-09-15,Betim,3.302746
2023-09-11,2023-09-15,Cubatão,3.144552
2023-09-11,2023-09-15,Mauá,3.161030
2023-09-11,2023-09-15,Paulínia,3.201334
2023-09-11,2023-09-15,São José dos Campos,3.188440
2023-09-11,2023-09-15,Araucária,3.153954
2023-09-11,2023-09-15,Canoas,3.177446
2023-09-18,2023-09-22,Manaus,3.053864
2023-09-18,2023-09-22,Itaqui,3.050338
2023-09-18,2023-09-22,Suape,3.047750
2023-09-18,2023-09-22,Aratu,3.052968
2023-09-18,2023-09-22,Santos,3.058480
2023-09-18,2023-09-22,Paranagua,3.044058
2023-09-18,2023-09-22,Tramandai,3.068580
2023-09-18,2023-09-22,Guamaré,3.193750
2023-09-18,2023-09-22,Duque de Caxias,3.228948
2023-09-18,2023-09-22,Betim,3.248574
2023-09-18,2023-09-22,Cubatão,3.091030
2023-09-18,2023-09-22,Mauá,3.107440
2023-09-18,2023-09-22,Paulínia,3.147580
2023-09-18,2023-09-22,São José dos Campos,3.134736
2023-09-18,2023-09-22,Araucária,3.100308
2023-09-18,2023-09-22,Canoas,3.124634
2023-09-25,2023-09-29,Manaus,3.044446
2023-09-25,2023-09-29,Itaqui,3.039990
2023-09-25,2023-09-29,Suape,3.036260
2023-09-25,2023-09-29,Aratu,3.044036
2023-09-25,2023-09-29,Santos,3.052478
2023-09-25,2023-09-29,Paranagua,3.038248
2023-09-25,2023-09-29,Tramandai,3.068132
2023-09-25,2023-09-29,Guamaré,3.186188
2023-09-25,2023-09-29,Duque de Caxias,3.227536
2023-09-25,2023-09-29,Betim,3.247690
2023-09-25,2023-09-29,Cubatão,3.085910
2023-09-25,2023-09-29,Mauá,3.102758
2023-09-25,2023-09-29,Paulínia,3.143978
2023-09-25,2023-09-29,São José dos Campos,3.130786
2023-09-25,2023-09-29,Araucária,3.096014
2023-09-25,2023-09-29,Canoas,3.125696
2023-10-02,2023-10-06,Manaus,2.875844
2023-10-02,2023-10-06,Itaqui,2.871660
2023-10-02,2023-10-06,Suape,2.867768
2023-10-02,2023-10-06,Aratu,2.876092
2023-10-02,2023-10-06,Santos,2.885288
2023-10-02,2023-10-06,Paranagua,2.871048
2023-10-02,2023-10-06,Tramandai,2.902474
2023-10-02,2023-10-06,Guamaré,3.021426
2023-10-02,2023-10-06,Duque de Caxias,3.064702
2023-10-02,2023-10-06,Betim,3.085358
2023-10-02,2023-10-06,Cubatão,2.919550
2023-10-02,2023-10-06,Mauá,2.936820
2023-10-02,2023-10-06,Paulínia,2.979066
2023-10-02,2023-10-06,São José dos Campos,2.965546
2023-10-02,2023-10-06,Araucária,2.930254
2023-10-02,2023-10-06,Canoas,2.961468
2023-10-09,2023-10-13,Manaus,2.797410
2023-10-09,2023-10-13,Itaqui,2.793018
2023-10-09,2023-10-13,Suape,2.789470
2023-10-09,2023-10-13,Aratu,2.796810
2023-10-09,2023-10-13,Santos,2.804732
2023-10-09,2023-10-13,Paranagua,2.790478
2023-10-09,2023-10-13,Tramandai,2.819378
2023-10-09,2023-10-13,Guamaré,2.941244
2023-10-09,2023-10-13,Duque de Caxias,2.981944
2023-10-09,2023-10-13,Betim,3.002344
2023-10-09,2023-10-13,Cubatão,2.838572
2023-10-09,2023-10-13,Mauá,2.855628
2023-10-09,2023-10-13,Paulínia,2.897358
2023-10-09,2023-10-13,São José dos Campos,2.884004
2023-10-09,2023-10-13,Araucária,2.848956
2023-10-09,2023-10-13,Canoas,2.877650
2023-10-16,2023-10-20,Manaus,2.904338
2023-10-16,2023-10-20,Itaqui,2.900482
2023-10-16,2023-10-20,Suape,2.897618
2023-10-16,2023-10-20,Aratu,2.903420
2023-10-16,2023-10-20,Santos,2.909578
2023-10-16,2023-10-20,Paranagua,2.895208
2023-10-16,2023-10-20,Tramandai,2.920878
2023-10-16,2023-10-20,Guamaré,3.048210
2023-10-16,2023-10-20,Duque de Caxias,3.085410
2023-10-16,2023-10-20,Betim,3.105654
2023-10-16,2023-10-20,Cubatão,2.943152
2023-10-16,2023-10-20,Mauá,2.960078
2023-10-16,2023-10-20,Paulínia,3.001480
2023-10-16,2023-10-20,São José dos Campos,2.988232
2023-10-16,2023-10-20,Araucária,2.953232
2023-10-16,2023-10-20,Canoas,2.978696
2023-10-23,2023-10-27,Manaus,2.889050
2023-10-23,2023-10-27,Itaqui,2.885240
2023-10-23,2023-10-27,Suape,2.882202
2023-10-23,2023-10-27,Aratu,2.888464
2023-10-23,2023-10-27,Santos,2.895196
2023-10-23,2023-10-27,Paranagua,2.880842
2023-10-23,2023-10-27,Tramandai,2.907634
2023-10-23,2023-10-27,Guamaré,3.031808
2023-10-23,2023-10-27,Duque de Caxias,3.069878
2023-10-23,2023-10-27,Betim,3.089988
2023-10-23,2023-10-27,Cubatão,2.928552
2023-10-23,2023-10-27,Mauá,2.945366
2023-10-23,2023-10-27,Paulínia,2.986496
2023-10-23,2023-10-27,São José dos Campos,2.973338
2023-10-23,2023-10-27,Araucária,2.938484
2023-10-23,2023-10-27,Canoas,2.965072
2023-10-30,2023-11-03,Manaus,2.796170
2023-10-30,2023-11-03,Itaqui,2.792466
2023-10-30,2023-11-03,Suape,2.789320
2023-10-30,2023-11-03,Aratu,2.795906
2023-10-30,2023-11-03,Santos,2.803068
2023-10-30,2023-11-03,Paranagua,2.788712
2023-10-30,2023-11-03,Tramandai,2.816364
2023-10-30,2023-11-03,Guamaré,2.938358
2023-10-30,2023-11-03,Duque de Caxias,2.977082
2023-10-30,2023-11-03,Betim,2.997120
2023-10-30,2023-11-03,Cubatão,2.836296
2023-10-30,2023-11-03,Mauá,2.853046
2023-10-30,2023-11-03,Paulínia,2.894024
2023-10-30,2023-11-03,São José dos Campos,2.880912
2023-10-30,2023-11-03,Araucária,2.846134
2023-10-30,2023-11-03,Canoas,2.873582
2023-11-06,2023-11-10,Manaus,2.656746
2023-11-06,2023-11-10,Itaqui,2.652584
2023-11-06,2023-11-10,Suape,2.648924
2023-11-06,2023-11-10,Aratu,2.656646
2023-11-06,2023-11-10,Santos,2.665096
2023-11-06,2023-11-10,Paranagua,2.650834
2023-11-06,2023-11-10,Tramandai,2.680820
2023-11-06,2023-11-10,Guamaré,2.795364
2023-11-06,2023-11-10,Duque de Caxias,2.836080
2023-11-06,2023-11-10,Betim,2.855764
2023-11-06,2023-11-10,Cubatão,2.697744
2023-11-06,2023-11-10,Mauá,2.714204
2023-11-06,2023-11-10,Paulínia,2.754466
2023-11-06,2023-11-10,São José dos Campos,2.741582
